mae_mean,mae_lower,mae_upper,rmse_mean,rmse_lower,rmse_upper,bpr_mean,bpr_lower,bpr_upper,deaths_reached_mean,deaths_reached_lower,deaths_reached_upper,max_yhat,method,hypers,split
0.9200185528756957,0.8935528756957328,0.9479359925788498,1.40641459348658,1.3197991438624628,1.4621185416486715,0.7929082148943912,0.7696087213633824,0.8165274102424338,449.50043000000005,408.409125,481.6823,15.75,AvgLastWYears,{'W': 4},valid
0.9368506493506493,0.8993158627087199,0.9717126623376624,1.4392338598090737,1.377421590892172,1.49830028926492,0.8013843316162998,0.7613209205443993,0.8436394651709264,505.25306500000005,465.51902500000017,539.568275,21.0,AvgLastWYears,{'W': 4},test
