mae_mean,mae_lower,mae_upper,rmse_mean,rmse_lower,rmse_upper,bpr_mean,bpr_lower,bpr_upper,deaths_reached_mean,deaths_reached_lower,deaths_reached_upper,max_yhat,method,hypers,split
1.0906646348467663,1.0532303446197373,1.1240131808348286,1.7818301919624813,1.5993610051783773,1.8776007471974456,0.7582568015984704,0.7250944470646034,0.793291640123575,429.88878,387.70442499999996,465.47615,4.733038249251458,LinearRegressor,"{'feat_cols': ['prev_deaths_03back', 'prev_deaths_02back', 'prev_deaths_01back'], 'alpha': 31622.776601683792, 'max_iter': 1000}",valid
1.1503676074982934,1.1054691906138094,1.1945170966223755,1.8721389781482822,1.7632744481613094,1.9581761880833601,0.7856539910648022,0.7574045541585541,0.8179090495597118,495.41281000000004,456.9700999999999,525.54095,5.333604892038375,LinearRegressor,"{'feat_cols': ['prev_deaths_03back', 'prev_deaths_02back', 'prev_deaths_01back'], 'alpha': 31622.776601683792, 'max_iter': 1000}",test
