mae_mean,mae_lower,mae_upper,rmse_mean,rmse_lower,rmse_upper,bpr_mean,bpr_lower,bpr_upper,deaths_reached_mean,deaths_reached_lower,deaths_reached_upper,max_yhat,method,hypers,split
0.8617501666347152,0.8441921941202118,0.8739180444113535,1.1219057556882288,1.098673659461588,1.1402945011972296,0.6557860485601869,0.6293385496302306,0.6845637583892614,291.22,275.0,305.99999999999983,3.976030529958098,GBTRegr,"{'loss': 'squared_error', 'max_iter': 128, 'min_samples_leaf': 128, 'feat_cols': ['prev_deaths_05back', 'prev_deaths_04back', 'prev_deaths_03back', 'prev_deaths_02back', 'prev_deaths_01back', 'lat', 'lon', 'timestep', 'theme_1_pc', 'theme_2_pc', 'theme_3_pc', 'theme_4_pc', 'svi_pctile'], 'max_leaf_nodes': 32}",valid
0.9224132720889929,0.8897125404074199,0.9558614428432985,1.237707987240496,1.18013179916729,1.2952258361780824,0.5949248033743024,0.558627141814428,0.6313311729979464,293.6,277.0,310.0,3.7033867531453684,GBTRegr,"{'loss': 'squared_error', 'max_iter': 128, 'min_samples_leaf': 128, 'feat_cols': ['prev_deaths_05back', 'prev_deaths_04back', 'prev_deaths_03back', 'prev_deaths_02back', 'prev_deaths_01back', 'lat', 'lon', 'timestep', 'theme_1_pc', 'theme_2_pc', 'theme_3_pc', 'theme_4_pc', 'svi_pctile'], 'max_leaf_nodes': 32}",test
